cod_id;endereco_lote_mais_proximo;lat;lon;status
350236542;AVENIDA GETULIO VARGAS 320, 320, CENTRO;-19.5953615;-46.9384657;pendente_geracao
350236543;RUA CALIMERIO GUIMARAES 237, 237, CENTRO;-19.5920144;-46.9373486;pendente_geracao
350236544;RUA PEDRO DIAS DE CARVALHO 195, 195, SANTA TEREZINHA;-19.6036375;-46.9365061;pendente_geracao
350236546;RUA DOUTOR FRANKLIN DE CASTRO 500, 500, CENTRO;-19.5932393;-46.9351043;pendente_geracao
350236548;AVENIDA SENADOR MONTANDON 15, 15, CENTRO;-19.593734;-46.9335852;pendente_geracao
350236549;AVENIDA JOAO MOREIRA SALLES 294, 294, LEDA BARCELOS;-19.6082643;-46.9315405;pendente_geracao
350236551;RUA CLAUDIO JOSE DE FARIA 395, 395, JOAO RIBEIRO;-19.6026878;-46.9437999;pendente_geracao
350236552;RUA JOSE BARBOSA DE CASTRO 119, 119, FERTIZA;-19.6066006;-46.9436274;pendente_geracao
350236554;RUA CASSIANO LEMOS 241, 241, CENTRO;-19.5897614;-46.9415443;pendente_geracao
350236557;RUA LUIZ COLOMBO 901, 901, SAGRADA FAMILIA;-19.6047886;-46.9397679;pendente_geracao
350236561;RUA DA CONSOLACAO 341, 341, CENTRO;-19.5880705;-46.9454281;pendente_geracao
350236562;RUA ANTONIO BARRETO 490, 490, FERTIZA;-19.610784;-46.9453126;pendente_geracao
350236563;RUA DO OURO 236, 236, SAO CRISTOVAO;-19.5977299;-46.9435478;pendente_geracao
350236564;RUA WANTUIR BATISTA DA COSTA 301, 301, JOAO RIBEIRO;-19.6036376;-46.9429641;pendente_geracao
350236565;RUA CAPITAO JOSE PORFIRIO 190, 190, CENTRO;-19.5892414;-46.941176;pendente_geracao
350236566;RUA EVARISTO AFONSO BORGES 155, 155, VEREDAS DA CIDADE;-19.6048146;-46.9188158;pendente_geracao
350236567;RUA TIA NICA 174, 174, RICA;-19.5861602;-46.9374476;pendente_geracao
350236568;RUA ALMEIDA CAMPOS 220, 220, CENTRO;-19.5941205;-46.9372307;pendente_geracao
350236573;AVENIDA JOAQUIM PORFIRIO BOTELHO 65, 65, ANDREA;-19.6059483;-46.924302;pendente_geracao
350236578;RUA SELDA DE CASTRO ALVES 486, 486, FERTIZA;-19.6100117;-46.9454976;pendente_geracao
350236589;RUA AMARO PEREIRA GOMES 120, 120, ESTANCIA;-19.6120569;-46.925177;em_ESQUINA_para_revisao
350236593;RUA AUGUSTO FLAVIO DA SILVA 183, 183, ESTANCIA;-19.6063985;-46.9272441;pendente_geracao
350236599;RUA AMARO PEREIRA GOMES 171, 171, ADHEMAR RODRIGUES VALLE;-19.6122107;-46.925744;pendente_geracao
350236602;AVENIDA CASSIANO DE PAULA NASCIMENTO 110, 110, SANTO ANTONIO;-19.6019162;-46.9263053;pendente_geracao
350236603;RUA JOSE JUSTINO CORNELIO 130, 130, ESTANCIA;-19.6096635;-46.9257904;pendente_geracao
350236604;RUA JOSE TEOFILO RODRIGUES 200, 200, ANDREA;-19.6062917;-46.924709;pendente_geracao
350236606;RUA GUARANI 145, 145, SANTO ANTONIO;-19.6000286;-46.92451;pendente_geracao
350236609;RUA TEOFILO DOS SANTOS 268, 268, RICA;-19.5855254;-46.9383289;em_ESQUINA_para_revisao
350236610;RUA MARIANO DE AVILA 229, 229, CENTRO;-19.5931406;-46.9383818;em_ESQUINA_para_revisao
350236616;RUA GUILHERME SCARPELINI 114, 114, SANTO ANTONIO;-19.6036601;-46.9282953;pendente_geracao
350236618;RUA PRESIDENTE OLEGARIO MACIEL 774, 774, CENTRO;-19.5961319;-46.9341381;pendente_geracao
350236620;RUA JOSE RIBEIRO 215, 215, PADRE ALAOR;-19.6081606;-46.9295093;pendente_geracao
350236621;RUA JOSE VAZ DA SILVA 560, 560, SANTO ANTONIO;-19.6015998;-46.9293478;pendente_geracao
350236622;RUA JUCA GONCALVES 770, 770, SANTO ANTONIO;-19.6030007;-46.9282874;pendente_geracao
350236623;RUA MARECHAL DEODORO 260, 260, CENTRO;-19.5914439;-46.9454972;pendente_geracao
350236624;RUA ANTONIO CASTRO ALVES 120, 120, FERTIZA;-19.6086362;-46.9431069;pendente_geracao
350236627;RUA VIRGILIO DE ABREU 125, 125, CENTRO;-19.5962163;-46.9323582;pendente_geracao
350236628;RUA MARIANO DE AVILA 0, 0, CENTRO;-19.5944099;-46.9395885;pendente_geracao
350236630;RUA BERNARDO AROEIRA 261, 261, SAGRADA FAMILIA;-19.6018956;-46.9389729;pendente_geracao
350236631;RUA CALIMERIO GUIMARAES 391, 391, CENTRO;-19.5930112;-46.9361786;pendente_geracao
350236633;AVENIDA SENADOR MONTANDON 275, 275, CENTRO;-19.5962511;-46.935493;pendente_geracao
350236634;RUA JOSE VAZ DA SILVA 720, 720, SANTO ANTONIO;-19.6030075;-46.929366;pendente_geracao
350236636;RUA GUARANI 0, 0, SANTO ANTONIO;-19.6018356;-46.9262281;em_ESQUINA_para_revisao
350236640;RUA DO OURO 306, 306, SAO CRISTOVAO;-19.5985748;-46.9438339;em_ESQUINA_para_revisao
350236641;RUA JOAQUIM TEODORO DA SILVA 371, 371, FERTIZA;-19.6067788;-46.9445627;pendente_geracao
350236642;RUA JOSE BARBOSA DE CASTRO 495, 495, FERTIZA;-19.6102428;-46.9427042;em_ESQUINA_para_revisao
350236649;RUA OMAR DUMONT FILHO 135, 135, SANTA TEREZINHA;-19.6031901;-46.9344514;pendente_geracao
350236650;RUA JOSE VAZ DA SILVA 490, 490, SANTO ANTONIO;-19.600885;-46.9293501;pendente_geracao
350236651;RUA JOAQUIM ANTONIO DUTRA 135, 135, CENTRO;-19.5873873;-46.9439747;pendente_geracao
350236652;RUA CLAUDIO JOSE DE FARIA 274, 274, JOAO RIBEIRO;-19.6027689;-46.9446973;pendente_geracao
350236654;RUA UBERABA 135, 135, CENTRO;-19.5924419;-46.9433747;pendente_geracao
350236655;RUA RIO BRANCO 762, 762, CENTRO;-19.5964396;-46.9428798;pendente_geracao
350236657;RUA IMBIACA 303, 303, CENTRO;-19.5868943;-46.9399004;pendente_geracao
350236660;AVENIDA SENADOR MONTANDON 409, 409, CENTRO;-19.5973887;-46.9363936;pendente_geracao
350236662;AVENIDA GETULIO VARGAS 1006, 1006, CENTRO;-19.5993163;-46.9337365;pendente_geracao
350236663;AVENIDA JOAO MOREIRA SALLES 169, 169, PADRE ALAOR;-19.608375;-46.9313321;pendente_geracao
350236664;RUA ENGENHEIRO PEDRO RIOS 120, 120, DOUTOR PEDRO PEZZUTI;-19.5969387;-46.9301599;pendente_geracao
350236665;AVENIDA WILSON BORGES 0, 0, SANTO ANTONIO;-19.6015948;-46.9297771;pendente_geracao
350236667;RUA AUGUSTO FLAVIO DA SILVA 30, 30, SANTO ANTONIO;-19.606078;-46.9259256;em_ESQUINA_para_revisao
350236670;RUA RIO BRANCO 416, 416, CENTRO;-19.593356;-46.9432517;pendente_geracao
350236671;RUA SACRAMENTO 640, 640, CENTRO;-19.5954085;-46.9430196;pendente_geracao
350236672;RUA BENTO ANTONIO 149, 149, CENTRO;-19.5859295;-46.9412024;pendente_geracao
350236676;RUA CLARIMUNDO BATISTA DA COSTA 125, 125, RICA;-19.5850593;-46.9379707;pendente_geracao
350236677;AVENIDA IMBIARA 754, 754, JOAO RIBEIRO;-19.6002682;-46.9404069;pendente_geracao
350236679;RUA JOAO VERCOSA 169, 169, SAO PEDRO;-19.5850342;-46.9390487;pendente_geracao
350236683;RUA LIMIRIO AFONSO 48, 48, CENTRO;-19.5914039;-46.936196;pendente_geracao
350236684;AVENIDA GETULIO VARGAS 622, 622, CENTRO;-19.5971913;-46.9362383;pendente_geracao
350236685;AVENIDA SENADOR MONTANDON 0, 0, CENTRO;-19.5954532;-46.9349117;pendente_geracao
350236686;RUA CAPITAO IZIDRO 906, 906, CENTRO;-19.5975893;-46.9338973;pendente_geracao
350236689;RUA PADRE JOSE PIASEK 323, 323, SAGRADA FAMILIA;-19.6023347;-46.9383684;pendente_geracao
350236695;RUA ZECA DO ALFREDO 350, 350, JOAO RIBEIRO;-19.6044312;-46.9429342;pendente_geracao
350236697;AVENIDA JOAQUIM BENEVIDES DE AVILA 25, 25, JOSE FERREIRA GUIMARAES;-19.6040038;-46.9211696;pendente_geracao
350236698;RUA TUPI 276, 276, SANTO ANTONIO;-19.6006895;-46.9251279;pendente_geracao
350236701;RUA ANTONIO BARRETO 326, 326, FERTIZA;-19.6104481;-46.9436063;pendente_geracao
350236703;RUA TERENCIO PEREIRA 1085, 1085, VEREDAS DA CIDADE;-19.6041435;-46.9210802;pendente_geracao
350236704;RUA RIO BRANCO 940, 940, SAO CRISTOVAO;-19.5979889;-46.9427048;em_ESQUINA_para_revisao
350236705;RUA DORVALINO PEREIRA BORGES 222, 222, DOUTOR PEDRO PEZZUTI;-19.5989604;-46.9311848;em_ESQUINA_para_revisao
350236706;AVENIDA JOAO PAULO II 450, 450, CENTRO;-19.5876359;-46.9460839;pendente_geracao
350236720;RUA DOUTOR EDMAR CUNHA 407, 407, SANTA TEREZINHA;-19.6069255;-46.9346776;em_ESQUINA_para_revisao
350236736;RUA TERENCIO PEREIRA 1155, 1155, VEREDAS DA CIDADE;-19.6052267;-46.9205122;pendente_geracao
350236754;AVENIDA PREFEITO ARACELY DE PAULA 3490, 3490, SILVERIA;-19.6090023;-46.9384221;pendente_geracao
350236756;AVENIDA PREFEITO ARACELY DE PAULA 3145, 3145, SANTA TEREZINHA;-19.6052921;-46.9385858;pendente_geracao
408801682;RUA ALEXANDRE GONDIM 510, 510, CENTRO;-19.5885551;-46.9339903;pendente_geracao
452631011;RUA RIO BRANCO 416, 416, CENTRO;-19.593369;-46.9433027;pendente_geracao
452631306;RUA RIO BRANCO 762, 762, CENTRO;-19.5964618;-46.9429681;pendente_geracao
452632476;RUA RIO BRANCO 940, 940, SAO CRISTOVAO;-19.5980544;-46.9427108;pendente_geracao
738920108;RUA MANOEL DOS SANTOS 308, 308, FERTIZA;-19.6104259;-46.9408135;pendente_geracao
738920142;AVENIDA PREFEITO ARACELY DE PAULA 303, 303, FERTIZA;-19.6109995;-46.9434859;pendente_geracao
738920144;AVENIDA PREFEITO ARACELY DE PAULA 385, 385, FERTIZA;-19.6110183;-46.9434194;pendente_geracao
817706420;AVENIDA JOAO PAULO II 1815, 1815, JOAO RIBEIRO;-19.6014998;-46.9465458;pendente_geracao
817706421;AVENIDA JOAO PAULO II 1745, 1745, SANTA LUZIA;-19.6014186;-46.9465353;pendente_geracao
922742634;RUA LAURINDO BALEEIRO 423, 423, CENTRO;-19.5945452;-46.947071;em_ESQUINA_para_revisao
922742665;RUA SANTA JULIANA 501, 501, CENTRO;-19.5931705;-46.9467106;pendente_geracao
1165395901;RUA LUIZ COLOMBO 180, 180, CENTRO;-19.5994739;-46.936723;pendente_geracao
1165395944;RUA LUIZ COLOMBO 139, 139, CENTRO;-19.5991936;-46.9367481;pendente_geracao
1165395977;RUA LUIZ COLOMBO 139, 139, CENTRO;-19.5991143;-46.9367362;pendente_geracao
1358665159;RUA GUILHERME SCARPELINI 114, 114, SANTO ANTONIO;-19.6036464;-46.9283753;pendente_geracao
1496652680;AVENIDA JOAO PAULO II 585, 585, CENTRO;-19.5913634;-46.9475104;pendente_geracao
1496652820;RUA JOAQUIM ANTONIO DUTRA 630, 630, CENTRO;-19.5913684;-46.9462143;pendente_geracao
1496652853;RUA MARECHAL DEODORO 441, 441, CENTRO;-19.5914562;-46.9461888;em_ESQUINA_para_revisao
1496653037;RUA LAURINDO BALEEIRO 50, 50, CENTRO;-19.5930992;-46.9467167;pendente_geracao
1496653242;AVENIDA JOAO PAULO II 1035, 1035, CENTRO;-19.5941259;-46.947658;pendente_geracao
1496653279;RUA MODESTO CRISTINO FILHO 290, 290, CENTRO;-19.5944749;-46.9471285;pendente_geracao
1496653283;RUA MODESTO CRISTINO FILHO 290, 290, CENTRO;-19.5944484;-46.947071;pendente_geracao
1496653706;RUA UBERABA 317, 317, CENTRO;-19.5926173;-46.9451618;pendente_geracao
1496656391;AVENIDA JOAO PAULO II 585, 585, CENTRO;-19.5914361;-46.9474636;pendente_geracao
